,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Decision,Score,Total_Duration
737,105876.0,16.0,12.0,4.0,2.0,2.0,10.0,1.0,11070.0,851848.0,9436.0,737,6,employee,no,gold,2,3,condominium,Kuala Lumpur,Accept,6,28.0
738,474268.0,10.0,12.0,4.0,2.0,3.0,10.0,1.0,9883.0,1161619.0,13042.0,738,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Accept,7,22.0
739,532050.0,22.0,12.0,4.0,2.0,3.0,11.0,2.0,7639.0,879381.0,11407.0,739,6,employee,no,normal,2,1,condominium,Kuala Lumpur,Reject,8,34.0
740,622616.0,18.0,12.0,4.0,2.0,3.0,10.0,1.0,6544.0,757700.0,12954.0,740,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Reject,9,30.0
741,699890.0,18.0,12.0,4.0,2.0,3.0,10.0,2.0,11757.0,948346.0,14917.0,741,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Accept,9,30.0
742,525276.0,17.0,12.0,4.0,2.0,3.0,10.0,1.0,7022.0,991818.0,13501.0,742,6,employee,yes,gold,2,3,condominium,Kuala Lumpur,Reject,7,29.0
743,289302.0,20.0,12.0,4.0,2.0,3.0,12.0,3.0,3606.0,915964.0,13345.0,743,6,employee,no,gold,2,1,condominium,Kuala Lumpur,Accept,7,32.0
744,763190.0,20.0,12.0,4.0,2.0,2.0,10.0,3.0,10307.0,1426668.0,12198.0,744,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Accept,8,32.0
745,215773.0,19.0,12.0,4.0,2.0,3.0,10.0,1.0,11567.0,857062.0,15472.0,745,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Reject,6,31.0
746,383883.0,22.0,12.0,4.0,2.0,1.0,10.0,1.0,12543.0,1041400.0,15092.0,746,6,employee,yes,normal,2,2,condominium,Kuala Lumpur,Reject,6,34.0
747,529026.0,17.0,12.0,4.0,2.0,3.0,10.0,1.0,4726.0,915568.0,16243.0,747,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Accept,6,29.0
748,420489.0,13.0,12.0,4.0,2.0,3.0,10.0,3.0,10431.0,847561.0,8436.0,748,6,employee,yes,normal,2,2,condominium,Kuala Lumpur,Accept,6,25.0
749,504539.0,12.0,12.0,4.0,2.0,3.0,10.0,1.0,5362.0,1136724.0,18015.0,749,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Accept,9,24.0
750,156946.0,15.0,12.0,4.0,2.0,3.0,10.0,1.0,7438.0,488177.0,12227.0,750,6,employee,yes,platinum,2,1,condominium,Kuala Lumpur,Accept,7,27.0
751,158840.0,17.0,15.0,3.0,2.0,3.0,10.0,3.0,12432.0,604652.0,19054.0,751,6,employee,no,normal,2,1,condominium,Kuala Lumpur,Reject,9,32.0
752,298701.0,21.0,12.0,4.0,2.0,3.0,11.0,1.0,8474.0,662611.0,7625.0,752,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Accept,6,33.0
753,655565.0,22.0,12.0,4.0,2.0,2.0,10.0,1.0,7933.0,862042.0,12048.0,753,6,employee,no,gold,2,3,condominium,Kuala Lumpur,Reject,7,34.0
754,472180.0,20.0,12.0,4.0,2.0,1.0,10.0,1.0,8964.0,1238699.0,17650.0,754,6,employee,yes,normal,2,2,condominium,Kuala Lumpur,Accept,7,32.0
755,125416.0,12.0,15.0,3.0,2.0,2.0,10.0,2.0,8474.0,903003.0,9323.0,755,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Reject,9,27.0
756,221509.0,14.0,12.0,4.0,2.0,3.0,10.0,3.0,10902.0,1046828.0,14631.0,756,6,employee,yes,normal,2,2,condominium,Kuala Lumpur,Accept,7,26.0
757,356561.0,10.0,12.0,4.0,2.0,3.0,10.0,3.0,9137.0,511073.0,13266.0,757,6,employee,no,normal,2,2,condominium,Kuala Lumpur,Accept,6,22.0
758,469692.0,22.0,9.0,4.0,2.0,3.0,10.0,1.0,5826.0,1057718.0,15706.0,758,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Accept,6,31.0
759,700606.0,11.0,12.0,4.0,2.0,3.0,10.0,1.0,6898.0,1363624.0,15061.0,759,6,employee,no,gold,2,3,condominium,Kuala Lumpur,Reject,9,23.0
760,390924.0,23.0,12.0,4.0,2.0,3.0,10.0,2.0,7803.0,1268379.0,13611.0,760,6,employee,yes,normal,2,3,condominium,Kuala Lumpur,Reject,8,35.0
761,452345.0,10.0,12.0,4.0,2.0,1.0,10.0,3.0,7145.0,1347706.0,14490.0,761,6,employee,no,normal,2,1,condominium,Kuala Lumpur,Accept,8,22.0
762,361516.0,22.0,15.0,4.0,2.0,3.0,10.0,3.0,3833.0,1186678.0,13147.0,762,6,employee,yes,normal,2,3,condominium,Kuala Lumpur,Accept,7,37.0
763,438432.0,17.0,12.0,3.0,2.0,3.0,10.0,1.0,6656.0,1427823.0,15843.0,763,6,employee,no,gold,2,2,condominium,Kuala Lumpur,Accept,6,29.0
764,270236.0,13.0,11.0,4.0,2.0,2.0,10.0,1.0,8729.0,889001.0,15146.0,764,6,employee,yes,normal,2,3,condominium,Kuala Lumpur,Accept,7,24.0
765,198318.0,10.0,12.0,4.0,2.0,3.0,10.0,1.0,11262.0,1011662.0,8031.0,765,6,employee,no,gold,2,1,condominium,Kuala Lumpur,Accept,8,22.0
766,572922.0,13.0,12.0,4.0,2.0,3.0,10.0,1.0,6090.0,754040.0,16103.0,766,6,employee,yes,normal,2,3,condominium,Kuala Lumpur,Reject,8,25.0
767,504150.0,11.0,12.0,4.0,2.0,3.0,10.0,1.0,6979.0,1238460.0,13042.0,767,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Accept,9,23.0
768,144243.0,15.0,14.0,3.0,2.0,3.0,10.0,1.0,11948.0,1372157.0,12772.0,768,6,employee,yes,normal,2,3,condominium,Kuala Lumpur,Reject,7,29.0
769,553680.0,14.0,12.0,4.0,2.0,3.0,10.0,2.0,6538.0,1133345.0,13828.0,769,6,employee,no,normal,2,1,condominium,Kuala Lumpur,Accept,6,26.0
770,785339.0,20.0,12.0,4.0,2.0,3.0,10.0,1.0,7936.0,1427012.0,7658.0,770,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Reject,7,32.0
771,644003.0,19.0,12.0,4.0,2.0,1.0,10.0,1.0,6300.0,1333917.0,13345.0,771,6,employee,no,normal,2,3,condominium,Kuala Lumpur,Accept,9,31.0
772,552662.0,11.0,12.0,4.0,2.0,1.0,10.0,1.0,5562.0,1173074.0,12593.0,772,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Accept,8,23.0
773,136609.0,22.0,12.0,4.0,2.0,1.0,10.0,1.0,7639.0,454679.0,11878.0,773,6,employee,no,normal,2,2,condominium,Kuala Lumpur,Accept,7,34.0
774,664414.0,19.0,15.0,4.0,2.0,2.0,10.0,3.0,9644.0,1363753.0,9730.0,774,6,employee,yes,normal,2,3,condominium,Kuala Lumpur,Reject,7,34.0
775,270008.0,19.0,12.0,4.0,2.0,3.0,10.0,1.0,8816.0,758726.0,15912.0,775,6,employee,no,normal,2,2,condominium,Kuala Lumpur,Accept,8,31.0
776,499806.0,12.0,15.0,4.0,2.0,3.0,10.0,1.0,11804.0,750892.0,15893.0,776,6,employee,yes,normal,2,1,condominium,Kuala Lumpur,Reject,8,27.0
777,627549.0,17.0,12.0,4.0,2.0,3.0,10.0,3.0,4067.0,989856.0,13893.0,777,6,employee,no,normal,2,1,condominium,Kuala Lumpur,Accept,9,29.0
778,334085.0,15.0,12.0,4.0,2.0,3.0,10.0,3.0,8683.0,842194.0,12227.0,778,6,employee,yes,normal,2,2,condominium,Kuala Lumpur,Reject,6,27.0
779,497619.0,16.0,10.0,4.0,2.0,1.0,10.0,3.0,5784.0,547859.0,10476.0,779,6,employee,no,normal,2,1,condominium,Kuala Lumpur,Accept,6,26.0
780,312790.0,16.0,12.0,4.0,2.0,3.0,10.0,1.0,6654.0,979148.0,13696.0,780,6,employee,yes,gold,2,3,bungalow,Kuala Lumpur,Accept,6,28.0
781,420976.0,19.0,12.0,4.0,2.0,3.0,10.0,3.0,5822.0,425298.0,15912.0,781,6,employee,no,normal,2,3,bungalow,Kuala Lumpur,Accept,9,31.0
782,496233.0,20.0,15.0,4.0,2.0,3.0,11.0,1.0,3650.0,917494.0,18625.0,782,6,employee,yes,gold,2,2,bungalow,Kuala Lumpur,Accept,8,35.0
783,423892.0,23.0,12.0,4.0,2.0,3.0,10.0,1.0,9847.0,942024.0,15469.0,783,6,employee,no,normal,2,2,bungalow,Kuala Lumpur,Accept,8,35.0
784,623116.0,18.0,14.0,4.0,2.0,3.0,11.0,2.0,7418.0,501903.0,7693.0,784,6,employee,yes,normal,2,2,bungalow,Kuala Lumpur,Accept,7,32.0
785,647038.0,21.0,12.0,4.0,2.0,3.0,10.0,1.0,10943.0,694911.0,16698.0,785,6,employee,no,normal,2,3,bungalow,Kuala Lumpur,Accept,6,33.0
786,509978.0,16.0,12.0,4.0,2.0,3.0,11.0,2.0,11169.0,688426.0,9975.0,786,6,employee,yes,normal,2,1,bungalow,Kuala Lumpur,Accept,9,28.0
787,233440.0,22.0,12.0,3.0,2.0,3.0,10.0,3.0,6340.0,1370329.0,16635.0,787,6,employee,no,gold,2,1,bungalow,Kuala Lumpur,Reject,8,34.0
788,369172.0,10.0,15.0,4.0,2.0,3.0,10.0,3.0,10486.0,939687.0,9607.0,788,6,employee,yes,normal,2,3,bungalow,Kuala Lumpur,Accept,9,25.0
789,580096.0,22.0,12.0,4.0,2.0,2.0,10.0,3.0,10949.0,669336.0,10347.0,789,6,employee,no,gold,2,1,bungalow,Kuala Lumpur,Accept,7,34.0
790,211122.0,19.0,15.0,4.0,2.0,3.0,10.0,1.0,10818.0,1055678.0,19808.0,790,6,employee,yes,normal,2,3,bungalow,Kuala Lumpur,Accept,9,34.0
791,596721.0,16.0,12.0,4.0,2.0,3.0,10.0,1.0,5148.0,461466.0,11922.0,791,6,employee,no,normal,2,1,bungalow,Kuala Lumpur,Reject,9,28.0
792,570653.0,24.0,12.0,5.0,2.0,3.0,10.0,1.0,8033.0,973797.0,11967.0,792,6,employee,yes,normal,2,2,bungalow,Kuala Lumpur,Accept,8,36.0
793,155541.0,12.0,12.0,4.0,2.0,3.0,11.0,2.0,8157.0,651013.0,10024.0,793,6,employee,no,normal,2,1,bungalow,Kuala Lumpur,Reject,8,24.0
794,472180.0,17.0,12.0,4.0,2.0,3.0,10.0,1.0,7821.0,885727.0,16777.0,794,6,employee,yes,gold,2,2,bungalow,Kuala Lumpur,Accept,9,29.0
795,552662.0,12.0,12.0,4.0,2.0,3.0,10.0,1.0,8714.0,710002.0,13663.0,795,6,employee,no,gold,2,3,bungalow,Kuala Lumpur,Reject,9,24.0
796,519789.0,19.0,12.0,4.0,2.0,3.0,10.0,1.0,12104.0,1088198.0,15912.0,796,6,employee,yes,normal,2,2,bungalow,Kuala Lumpur,Reject,7,31.0
797,715324.0,17.0,12.0,4.0,2.0,3.0,10.0,2.0,3720.0,1185853.0,13419.0,797,6,employee,no,gold,2,3,bungalow,Kuala Lumpur,Accept,8,29.0
798,572922.0,14.0,12.0,4.0,2.0,3.0,10.0,1.0,4109.0,588205.0,16070.0,798,6,employee,yes,normal,2,2,bungalow,Kuala Lumpur,Reject,9,26.0
799,627141.0,16.0,12.0,4.0,2.0,3.0,10.0,1.0,6006.0,812246.0,12875.0,799,6,employee,no,platinum,2,2,bungalow,Kuala Lumpur,Accept,9,28.0
800,739872.0,17.0,16.0,4.0,2.0,1.0,13.0,2.0,8889.0,790170.0,12403.0,800,5,employee,yes,normal,2,3,bungalow,Kuala Lumpur,Accept,9,33.0
801,551139.0,14.0,14.0,4.0,2.0,1.0,13.0,3.0,10589.0,691730.0,9635.0,801,5,employee,no,normal,2,3,bungalow,Kuala Lumpur,Accept,6,28.0
802,467395.0,10.0,11.0,4.0,2.0,1.0,13.0,2.0,6999.0,899895.0,11954.0,802,5,employee,yes,normal,2,2,bungalow,Kuala Lumpur,Reject,8,21.0
803,694633.0,14.0,13.0,4.0,2.0,2.0,11.0,2.0,5779.0,729084.0,19933.0,803,5,employee,no,gold,2,2,bungalow,Kuala Lumpur,Accept,8,27.0
804,189685.0,20.0,13.0,4.0,2.0,2.0,12.0,2.0,6340.0,1432685.0,16481.0,804,5,employee,yes,gold,2,3,bungalow,Kuala Lumpur,Reject,8,33.0
805,720606.0,22.0,13.0,4.0,2.0,1.0,13.0,2.0,5709.0,825753.0,19973.0,805,5,employee,no,normal,2,3,bungalow,Kuala Lumpur,Reject,9,35.0
806,531473.0,18.0,13.0,4.0,2.0,1.0,13.0,2.0,7449.0,1137684.0,7988.0,806,5,employee,yes,platinum,2,3,bungalow,Kuala Lumpur,Accept,9,31.0
807,729488.0,23.0,13.0,4.0,2.0,1.0,13.0,2.0,3919.0,977363.0,11038.0,807,5,employee,no,normal,2,1,bungalow,Kuala Lumpur,Accept,9,36.0
808,446882.0,20.0,13.0,4.0,2.0,1.0,13.0,2.0,9265.0,780214.0,17055.0,808,5,employee,yes,normal,2,3,bungalow,Kuala Lumpur,Accept,9,33.0
809,333573.0,18.0,13.0,4.0,2.0,1.0,13.0,2.0,10735.0,1288039.0,13198.0,809,5,employee,no,normal,2,1,bungalow,Kuala Lumpur,Accept,6,31.0
810,459941.0,18.0,13.0,4.0,2.0,1.0,13.0,3.0,12383.0,1004409.0,18467.0,810,5,employee,yes,gold,2,2,bungalow,Kuala Lumpur,Reject,9,31.0
811,484646.0,12.0,13.0,4.0,2.0,1.0,13.0,2.0,6502.0,969982.0,8939.0,811,5,employee,no,normal,2,3,bungalow,Kuala Lumpur,Accept,8,25.0
812,595029.0,15.0,13.0,4.0,2.0,1.0,13.0,1.0,7272.0,1030060.0,8112.0,812,5,employee,yes,gold,2,1,bungalow,Kuala Lumpur,Accept,7,28.0
813,246845.0,17.0,13.0,4.0,2.0,1.0,13.0,2.0,7565.0,1226127.0,11846.0,813,5,employee,no,normal,2,2,bungalow,Kuala Lumpur,Accept,9,30.0
814,635168.0,11.0,15.0,4.0,2.0,1.0,11.0,2.0,10373.0,603967.0,19919.0,814,5,employee,yes,normal,2,1,bungalow,Kuala Lumpur,Accept,7,26.0
815,513185.0,18.0,13.0,4.0,2.0,1.0,13.0,1.0,4925.0,833653.0,8486.0,815,5,employee,no,gold,2,2,bungalow,Kuala Lumpur,Accept,9,31.0
816,506476.0,20.0,16.0,3.0,2.0,1.0,13.0,2.0,7829.0,1081291.0,16797.0,816,5,employee,yes,normal,2,3,bungalow,Kuala Lumpur,Accept,7,36.0
817,472683.0,21.0,12.0,4.0,2.0,2.0,13.0,2.0,5857.0,902316.0,9991.0,817,5,employee,no,gold,2,1,bungalow,Kuala Lumpur,Reject,7,33.0
818,654795.0,20.0,13.0,4.0,2.0,1.0,10.0,1.0,7923.0,952983.0,16578.0,818,5,employee,yes,normal,2,2,bungalow,Kuala Lumpur,Accept,7,33.0
819,718415.0,16.0,13.0,4.0,2.0,1.0,13.0,1.0,10580.0,893291.0,13585.0,819,5,employee,no,normal,2,1,bungalow,Kuala Lumpur,Accept,6,29.0
820,290871.0,13.0,13.0,3.0,2.0,1.0,13.0,1.0,6009.0,747630.0,16998.0,820,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,9,26.0
821,636477.0,16.0,13.0,4.0,2.0,1.0,13.0,3.0,11509.0,1026785.0,11100.0,821,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Reject,8,29.0
822,615502.0,15.0,13.0,4.0,2.0,1.0,13.0,2.0,7082.0,709856.0,16058.0,822,5,employee,yes,gold,2,1,terrace,Kuala Lumpur,Accept,7,28.0
823,133831.0,20.0,13.0,4.0,2.0,1.0,13.0,3.0,7088.0,1072523.0,19850.0,823,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Accept,8,33.0
824,136548.0,22.0,13.0,4.0,2.0,1.0,13.0,2.0,6878.0,1091704.0,12692.0,824,5,employee,yes,gold,2,1,terrace,Kuala Lumpur,Accept,8,35.0
825,601632.0,19.0,13.0,4.0,2.0,1.0,13.0,2.0,7714.0,1092704.0,14607.0,825,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,7,32.0
826,320468.0,20.0,13.0,4.0,2.0,1.0,13.0,1.0,12199.0,1030518.0,16752.0,826,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,7,33.0
827,160622.0,19.0,13.0,3.0,2.0,1.0,13.0,1.0,11519.0,862512.0,8715.0,827,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,9,32.0
828,216034.0,21.0,13.0,4.0,2.0,1.0,13.0,1.0,4134.0,1302640.0,19344.0,828,5,employee,yes,normal,2,3,terrace,Kuala Lumpur,Accept,8,34.0
829,114772.0,19.0,13.0,4.0,2.0,1.0,13.0,2.0,10382.0,1255844.0,13198.0,829,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Reject,8,32.0
830,360226.0,16.0,13.0,3.0,2.0,2.0,13.0,2.0,7917.0,1291878.0,12180.0,830,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Reject,8,29.0
831,546740.0,14.0,13.0,3.0,2.0,2.0,13.0,3.0,9086.0,952816.0,11066.0,831,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Accept,6,27.0
832,699187.0,19.0,13.0,4.0,2.0,1.0,13.0,2.0,3964.0,1189144.0,12287.0,832,5,employee,yes,gold,2,2,terrace,Kuala Lumpur,Reject,6,32.0
833,627120.0,19.0,17.0,3.0,2.0,1.0,13.0,1.0,6506.0,624171.0,12726.0,833,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,8,36.0
834,554020.0,11.0,13.0,4.0,2.0,1.0,13.0,3.0,9976.0,863883.0,15885.0,834,5,employee,yes,gold,2,3,terrace,Kuala Lumpur,Reject,7,24.0
835,286012.0,24.0,13.0,4.0,2.0,1.0,13.0,2.0,11302.0,657585.0,15259.0,835,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,9,37.0
836,184449.0,16.0,13.0,4.0,2.0,2.0,13.0,1.0,9683.0,493209.0,18360.0,836,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,8,29.0
837,223214.0,10.0,13.0,3.0,2.0,2.0,13.0,1.0,5528.0,1178257.0,13777.0,837,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Reject,6,23.0
838,711475.0,20.0,14.0,4.0,2.0,1.0,13.0,2.0,12158.0,673054.0,13198.0,838,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,6,34.0
839,419504.0,23.0,13.0,4.0,2.0,1.0,13.0,2.0,8345.0,1019833.0,13765.0,839,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Reject,6,36.0
840,576714.0,20.0,13.0,4.0,2.0,1.0,13.0,1.0,8419.0,707068.0,14419.0,840,5,employee,yes,normal,2,3,terrace,Kuala Lumpur,Accept,7,33.0
841,402613.0,21.0,13.0,4.0,2.0,1.0,13.0,1.0,5963.0,1059808.0,12287.0,841,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Reject,8,34.0
842,370148.0,14.0,15.0,3.0,2.0,1.0,13.0,2.0,6043.0,958235.0,13252.0,842,5,employee,yes,normal,2,3,terrace,Kuala Lumpur,Accept,7,29.0
843,148043.0,21.0,13.0,4.0,3.0,1.0,13.0,3.0,10301.0,971303.0,15638.0,843,5,employee,no,platinum,2,3,terrace,Kuala Lumpur,Accept,9,34.0
844,573637.0,13.0,13.0,3.0,2.0,1.0,13.0,2.0,6009.0,715671.0,16998.0,844,5,employee,yes,gold,2,1,terrace,Kuala Lumpur,Accept,9,26.0
845,105495.0,24.0,13.0,2.0,2.0,3.0,13.0,3.0,6186.0,720322.0,15944.0,845,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,9,37.0
846,534412.0,22.0,13.0,4.0,2.0,1.0,11.0,3.0,4994.0,1207904.0,14024.0,846,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,9,35.0
847,498866.0,13.0,15.0,3.0,2.0,1.0,13.0,1.0,6169.0,818353.0,9880.0,847,5,employee,no,platinum,2,1,terrace,Kuala Lumpur,Accept,9,28.0
848,162777.0,15.0,13.0,4.0,2.0,1.0,13.0,2.0,3620.0,1330118.0,11100.0,848,5,employee,yes,gold,2,2,terrace,Kuala Lumpur,Accept,6,28.0
849,289474.0,24.0,12.0,4.0,2.0,1.0,13.0,2.0,8051.0,652170.0,18760.0,849,5,employee,no,platinum,2,1,terrace,Kuala Lumpur,Accept,6,36.0
850,124088.0,10.0,13.0,4.0,2.0,2.0,11.0,2.0,5832.0,946190.0,17974.0,850,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Reject,9,23.0
851,385369.0,20.0,10.0,4.0,2.0,1.0,11.0,3.0,11880.0,959761.0,14620.0,851,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,9,30.0
852,614854.0,16.0,13.0,4.0,2.0,1.0,13.0,3.0,5501.0,1373867.0,8546.0,852,5,employee,yes,gold,2,3,terrace,Kuala Lumpur,Accept,7,29.0
853,456418.0,13.0,13.0,4.0,2.0,1.0,11.0,3.0,8587.0,473084.0,10017.0,853,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,9,26.0
854,561574.0,19.0,11.0,4.0,2.0,1.0,13.0,1.0,9586.0,973850.0,18418.0,854,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,7,30.0
855,176877.0,18.0,15.0,4.0,2.0,2.0,13.0,1.0,10737.0,542700.0,9971.0,855,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Accept,9,33.0
856,597267.0,19.0,13.0,4.0,2.0,1.0,12.0,3.0,6419.0,732586.0,11052.0,856,5,employee,yes,gold,2,3,terrace,Kuala Lumpur,Accept,6,32.0
857,561659.0,19.0,13.0,4.0,2.0,1.0,12.0,1.0,7649.0,935870.0,12287.0,857,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,9,32.0
858,743280.0,24.0,13.0,4.0,2.0,3.0,13.0,2.0,4927.0,743504.0,15944.0,858,5,employee,yes,gold,2,1,terrace,Kuala Lumpur,Accept,6,37.0
859,470265.0,12.0,10.0,4.0,2.0,1.0,13.0,2.0,4865.0,437499.0,15006.0,859,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,8,22.0
860,342808.0,15.0,15.0,3.0,2.0,1.0,13.0,2.0,8142.0,486149.0,10039.0,860,5,employee,yes,normal,2,3,terrace,Kuala Lumpur,Accept,7,30.0
861,504519.0,14.0,13.0,4.0,2.0,1.0,13.0,1.0,4491.0,1053729.0,14688.0,861,5,employee,no,platinum,2,2,terrace,Kuala Lumpur,Accept,6,27.0
862,409204.0,11.0,13.0,4.0,2.0,1.0,13.0,1.0,4583.0,645558.0,19886.0,862,5,employee,yes,normal,2,3,terrace,Kuala Lumpur,Accept,7,24.0
863,436134.0,18.0,13.0,4.0,2.0,1.0,13.0,2.0,7736.0,749821.0,13486.0,863,5,employee,no,gold,2,2,terrace,Kuala Lumpur,Accept,7,31.0
864,285525.0,20.0,13.0,4.0,2.0,1.0,13.0,2.0,6892.0,697844.0,13042.0,864,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,8,33.0
865,495201.0,14.0,13.0,4.0,2.0,1.0,13.0,1.0,10899.0,1304858.0,11590.0,865,5,employee,no,gold,2,3,terrace,Kuala Lumpur,Reject,9,27.0
866,723610.0,14.0,15.0,4.0,2.0,1.0,13.0,3.0,9050.0,696672.0,12543.0,866,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,7,29.0
867,527882.0,13.0,13.0,3.0,2.0,1.0,13.0,2.0,5541.0,876705.0,11642.0,867,5,employee,no,gold,2,1,terrace,Kuala Lumpur,Accept,6,26.0
868,510102.0,20.0,13.0,4.0,2.0,2.0,13.0,2.0,9795.0,1019580.0,18240.0,868,5,employee,yes,normal,2,3,terrace,Kuala Lumpur,Accept,7,33.0
869,158265.0,22.0,13.0,4.0,2.0,2.0,13.0,2.0,10996.0,1013759.0,19701.0,869,5,employee,no,normal,2,2,terrace,Kuala Lumpur,Accept,7,35.0
870,561593.0,12.0,13.0,4.0,2.0,1.0,13.0,1.0,10686.0,907915.0,12982.0,870,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,6,25.0
871,368837.0,19.0,13.0,4.0,2.0,1.0,13.0,2.0,9393.0,956570.0,16171.0,871,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Reject,7,32.0
872,434516.0,24.0,13.0,4.0,2.0,1.0,13.0,3.0,7570.0,676516.0,14497.0,872,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,8,37.0
873,250497.0,17.0,12.0,4.0,2.0,1.0,10.0,2.0,9328.0,909016.0,19025.0,873,5,employee,no,gold,2,1,terrace,Kuala Lumpur,Accept,8,29.0
874,406702.0,23.0,13.0,4.0,2.0,2.0,13.0,1.0,11580.0,1379602.0,16078.0,874,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,8,36.0
875,340633.0,22.0,13.0,4.0,2.0,2.0,10.0,1.0,8622.0,1165396.0,13345.0,875,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,6,35.0
876,501520.0,13.0,13.0,4.0,2.0,1.0,11.0,3.0,9419.0,954974.0,15074.0,876,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,9,26.0
877,537152.0,20.0,13.0,3.0,2.0,1.0,13.0,3.0,9767.0,876883.0,8590.0,877,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,6,33.0
878,761984.0,12.0,11.0,4.0,2.0,1.0,13.0,2.0,6131.0,1042473.0,13185.0,878,5,employee,yes,gold,2,3,terrace,Kuala Lumpur,Accept,8,23.0
879,377370.0,20.0,13.0,4.0,2.0,1.0,13.0,1.0,4381.0,977737.0,11407.0,879,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,6,33.0
880,568148.0,18.0,13.0,4.0,2.0,2.0,13.0,3.0,9696.0,651871.0,13017.0,880,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,7,31.0
881,671476.0,20.0,15.0,4.0,2.0,2.0,13.0,3.0,8131.0,985982.0,18577.0,881,5,employee,no,normal,2,1,terrace,Kuala Lumpur,Accept,7,35.0
882,607714.0,20.0,15.0,4.0,2.0,1.0,13.0,1.0,6893.0,1019963.0,15043.0,882,5,employee,yes,normal,2,1,terrace,Kuala Lumpur,Accept,9,35.0
883,590304.0,21.0,13.0,4.0,2.0,1.0,13.0,1.0,11364.0,1037195.0,12287.0,883,5,employee,no,gold,2,3,terrace,Kuala Lumpur,Reject,7,34.0
884,184318.0,20.0,13.0,4.0,2.0,1.0,13.0,3.0,7496.0,532259.0,12493.0,884,5,employee,yes,normal,2,2,terrace,Kuala Lumpur,Accept,6,33.0
885,553864.0,15.0,13.0,4.0,2.0,1.0,12.0,1.0,11651.0,804030.0,14109.0,885,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,7,28.0
886,776631.0,22.0,13.0,4.0,2.0,1.0,13.0,2.0,7996.0,710650.0,13603.0,886,5,employee,yes,gold,2,2,terrace,Kuala Lumpur,Reject,6,35.0
887,662973.0,24.0,13.0,4.0,2.0,1.0,13.0,1.0,7639.0,656605.0,16238.0,887,5,employee,no,normal,2,3,terrace,Kuala Lumpur,Accept,7,37.0
