,Unnamed: 0,Loan_Amount,Loan_Tenure_Year,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Years_for_Property_to_Completion,Number_of_Side_Income,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Unnamed: 0.1,Credit_Card_Exceed_Months,Employment_Type,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Number_of_Loan_to_Approve,Property_Type,State,Score,Total_Duration,Decision
1115,1115,0,5,10,0,0,4,1,2,2,1,0,1115,5,0,0,0,1,2,2,2,0,506,1
1116,1116,2,9,10,0,0,4,1,1,1,2,1,1116,5,0,1,1,1,0,2,2,1,856,0
1117,1117,2,10,10,1,0,4,1,1,1,0,1,1117,5,0,0,2,1,2,2,2,0,922,0
1118,1118,1,11,10,0,0,4,1,1,0,0,0,1118,5,0,1,1,1,1,2,2,3,970,1
1119,1119,1,4,10,0,0,1,1,2,2,1,0,1119,5,0,0,0,1,1,2,2,2,419,1
1120,1120,2,2,9,1,0,2,1,1,2,0,0,1120,5,0,1,0,1,1,2,2,1,202,1
1121,1121,0,12,10,2,0,4,1,1,0,1,0,1121,5,0,0,1,1,1,2,2,3,1014,0
1122,1122,0,5,10,0,0,4,1,2,0,0,2,1122,5,0,1,0,1,1,2,2,0,506,0
1123,1123,0,3,10,1,0,4,1,2,0,1,1,1123,5,0,0,0,1,1,2,2,3,320,1
1124,1124,2,5,7,1,0,4,1,0,1,1,2,1124,5,0,1,1,1,2,2,2,0,261,0
1125,1125,1,14,10,0,0,4,1,1,2,0,2,1125,5,0,0,1,1,2,2,2,2,1083,0
1126,1126,1,1,10,0,0,4,1,2,0,2,1,1126,5,0,1,1,1,0,2,2,1,202,0
1127,1127,0,4,10,0,0,4,1,2,0,1,0,1127,5,0,0,1,1,1,2,2,1,419,0
1128,1128,2,9,10,1,0,4,0,0,1,2,1,1128,5,0,1,0,1,2,2,2,2,856,0
1129,1129,2,12,10,0,0,4,1,1,0,1,1,1129,5,0,0,0,1,0,2,2,0,1014,1
1130,1130,2,0,10,0,0,4,1,2,1,2,0,1130,5,0,1,1,1,0,2,2,2,145,0
1131,1131,0,1,10,1,0,4,1,1,0,1,2,1131,5,0,0,0,1,2,2,2,1,202,1
1132,1132,1,2,10,0,0,4,1,0,2,0,1,1132,5,0,1,1,1,1,2,2,0,261,1
1133,1133,0,9,10,0,0,4,1,2,1,2,1,1133,5,0,0,1,1,1,2,2,3,856,0
1134,1134,0,9,10,0,0,0,1,0,1,1,1,1134,5,0,1,1,1,2,2,2,0,856,0
1135,1135,1,0,10,0,0,1,1,0,2,0,1,1135,5,0,0,0,1,1,2,2,0,145,1
1136,1136,0,4,10,0,0,4,1,2,2,2,0,1136,5,0,1,0,1,0,2,2,2,419,0
1137,1137,0,7,10,0,0,1,1,2,0,1,0,1137,5,0,0,1,1,2,2,2,0,676,1
1138,1138,0,7,10,0,0,4,1,0,1,2,2,1138,5,0,1,1,1,1,2,2,1,676,0
1139,1139,0,12,10,1,0,2,1,0,1,0,0,1139,5,0,0,1,1,1,2,2,0,1014,0
1140,1140,2,6,10,1,0,4,0,1,0,1,2,1140,5,0,1,1,1,0,2,2,3,580,1
1141,1141,1,14,10,0,0,1,1,0,2,2,2,1141,5,0,0,1,1,0,2,2,0,1083,0
1142,1142,0,11,10,0,0,0,1,0,2,0,2,1142,5,0,1,1,1,1,2,2,3,970,0
1143,1143,0,8,10,0,0,4,1,1,0,1,0,1143,5,0,0,1,1,0,2,2,3,766,0
1144,1144,0,11,10,0,0,4,1,0,0,2,2,1144,5,0,1,1,1,1,2,2,3,970,0
1145,1145,1,4,10,0,0,4,1,0,2,2,1,1145,5,0,0,1,1,2,2,2,0,419,1
1146,1146,0,9,10,0,0,4,1,1,0,2,1,1146,5,0,1,1,1,0,2,2,1,856,0
1147,1147,0,8,10,1,0,4,1,1,0,0,1,1147,5,0,0,0,1,2,2,2,2,766,1
1148,1148,2,9,10,1,0,1,1,0,0,0,0,1148,5,0,1,0,1,1,2,2,0,856,0
1149,1149,2,6,10,0,0,4,1,2,1,0,0,1149,5,0,0,1,1,0,2,2,1,580,0
1150,1150,0,9,10,0,0,1,1,2,2,1,0,1150,5,0,1,0,1,2,2,2,0,856,0
1151,1151,1,8,6,0,0,4,0,1,0,0,0,1151,5,0,0,1,1,1,2,2,2,419,0
1152,1152,1,5,10,0,0,4,1,1,0,0,2,1152,5,0,1,1,1,2,2,2,0,506,0
1153,1153,0,5,2,0,0,1,1,1,1,2,0,1153,5,0,0,1,1,0,2,2,1,62,0
1154,1154,0,2,10,0,0,4,1,1,0,2,0,1154,5,0,1,0,1,0,2,2,2,261,0
1155,1155,1,9,10,0,0,1,1,0,2,2,2,1155,5,0,0,2,1,2,2,2,3,856,1
1156,1156,1,4,10,1,0,1,1,1,0,2,2,1156,5,0,1,1,1,1,2,2,0,419,1
1157,1157,1,5,10,1,0,1,1,2,1,2,1,1157,5,0,0,1,1,0,2,2,3,506,0
1158,1158,0,6,10,0,0,2,1,1,1,1,1,1158,5,0,1,1,1,2,2,2,1,580,0
1159,1159,2,1,10,0,0,4,0,1,2,1,0,1159,5,0,0,1,1,2,2,2,0,202,0
1160,1160,0,7,10,1,0,4,1,0,2,1,1,1160,5,0,1,1,1,1,2,2,0,676,1
1161,1161,1,12,10,0,0,4,1,1,0,2,1,1161,5,0,0,1,1,1,2,2,2,1014,0
1162,1162,1,7,10,0,0,4,1,2,2,0,0,1162,5,0,1,0,1,0,2,2,3,676,0
1163,1163,2,11,10,0,0,4,1,0,1,0,1,1163,5,0,0,1,1,2,2,2,1,970,0
1164,1164,0,9,10,0,0,4,1,1,0,0,1,1164,5,0,1,1,1,2,2,2,2,856,0
1165,1165,2,12,10,0,0,3,1,1,0,0,1,1165,5,0,0,0,1,1,2,2,1,1014,1
1166,1166,1,5,10,1,0,4,1,0,0,0,1,1166,5,0,1,1,1,0,2,2,2,506,1
1167,1167,1,10,10,0,0,4,1,0,1,0,0,1167,5,0,0,1,1,2,2,2,2,922,0
1168,1168,2,3,10,0,0,1,1,0,0,0,1,1168,5,0,1,1,1,0,2,2,1,320,1
1169,1169,0,7,10,0,0,4,1,2,2,0,2,1169,5,0,0,0,1,2,2,2,2,676,0
1170,1170,0,5,9,0,0,4,1,1,0,0,1,1170,5,0,1,1,1,2,2,2,1,419,0
1171,1171,0,9,10,0,0,4,1,0,2,0,1,1171,5,0,0,2,1,1,2,2,1,856,0
1172,1172,2,5,10,0,0,1,1,0,1,0,2,1172,5,0,1,1,1,1,2,2,1,506,1
1173,1173,0,5,10,0,0,1,1,0,0,2,1,1173,5,0,0,1,1,2,2,2,2,506,0
1174,1174,0,11,10,0,0,4,1,1,2,1,0,1174,5,0,1,1,1,1,2,2,1,970,0
1175,1175,1,3,10,0,0,4,1,2,1,0,2,1175,5,0,0,0,1,2,2,2,0,320,0
1176,1176,2,5,10,0,0,4,1,0,0,0,0,1176,5,0,1,1,1,1,2,2,2,506,0
1177,1177,1,0,10,1,0,4,0,2,0,1,0,1177,5,0,0,0,1,2,2,2,3,145,1
1178,1178,1,8,10,0,0,4,1,0,2,1,0,1178,5,0,1,1,1,2,2,2,1,766,0
1179,1179,0,13,10,0,0,4,1,1,0,1,1,1179,5,0,0,0,1,2,2,2,2,1058,0
1180,1180,2,7,10,1,0,4,1,2,1,0,0,1180,5,0,1,1,1,1,2,4,2,676,0
1181,1181,0,5,10,0,0,4,1,0,1,0,0,1181,5,0,0,1,1,2,2,4,2,506,0
1182,1182,0,12,3,0,0,0,1,1,1,1,1,1182,5,0,1,1,1,2,2,4,2,506,1
1183,1183,2,12,10,0,0,2,1,2,2,2,0,1183,5,0,0,1,1,0,2,4,2,1014,0
1184,1184,2,3,8,0,0,4,0,1,0,1,1,1184,5,0,1,1,1,1,2,4,2,202,0
1185,1185,0,12,10,0,0,4,1,0,2,0,0,1185,5,0,0,1,1,2,2,4,2,1014,0
1186,1186,2,8,10,0,0,4,1,1,1,2,0,1186,5,0,1,1,1,0,2,4,0,766,0
1187,1187,2,7,10,0,0,4,1,2,2,1,2,1187,5,0,0,1,1,1,2,4,1,676,0
1188,1188,0,1,10,2,0,2,1,0,2,1,2,1188,5,0,1,1,1,2,2,4,1,202,0
1189,1189,0,12,4,0,0,4,1,0,0,1,1,1189,5,0,0,2,1,1,2,4,3,580,0
1190,1190,0,1,10,0,0,2,1,2,2,1,2,1190,5,0,1,0,1,0,2,4,3,202,0
1191,1191,2,13,11,0,0,0,1,0,2,0,2,1191,5,0,0,1,1,2,2,4,0,1083,0
1192,1192,2,4,10,0,0,4,1,1,2,1,0,1192,5,0,1,1,1,0,2,4,2,419,1
1193,1193,2,2,10,0,0,4,0,0,1,1,0,1193,5,0,0,0,1,1,2,4,1,261,0
1194,1194,0,4,10,1,0,4,1,2,1,0,2,1194,5,0,1,0,1,2,2,4,3,419,1
1195,1195,2,6,10,2,0,2,0,0,2,0,0,1195,5,0,0,1,1,2,2,4,2,580,0
1196,1196,1,1,10,0,0,1,0,0,2,1,0,1196,5,0,1,1,1,0,2,4,0,202,1
1197,1197,2,14,10,0,0,4,1,1,1,0,0,1197,5,0,0,1,1,2,2,4,2,1083,1
1198,1198,2,9,10,1,0,4,1,0,1,2,0,1198,5,0,1,0,1,0,2,4,1,856,0
1199,1199,1,11,10,2,0,0,1,2,0,1,1,1199,5,0,0,0,1,2,2,4,3,970,0
1200,1200,0,3,11,2,0,0,0,0,2,0,2,1200,1,1,1,0,1,1,2,4,2,419,0
1201,1201,0,9,11,2,2,1,0,1,2,0,1,1201,1,1,0,1,1,0,2,4,2,922,0
1202,1202,1,3,11,1,1,0,0,2,2,1,0,1202,1,1,1,1,1,2,2,4,3,419,0
1203,1203,2,1,11,2,2,0,0,0,2,0,1,1203,1,1,0,2,1,2,2,4,2,261,1
1204,1204,0,3,11,2,2,0,0,1,0,2,0,1204,1,1,1,0,1,1,2,4,3,419,0
1205,1205,0,7,11,2,0,1,0,1,1,1,0,1205,1,1,0,1,1,0,2,4,0,766,0
1206,1206,0,4,11,1,2,0,0,0,0,2,0,1206,1,1,1,1,1,2,2,4,3,506,0
1207,1207,2,2,11,2,0,0,0,0,2,0,0,1207,1,1,0,2,1,1,2,4,0,320,0
1208,1208,0,4,11,2,2,0,0,0,0,1,0,1208,1,1,1,0,1,0,2,4,0,506,1
1209,1209,0,6,2,2,2,0,0,1,2,0,1,1209,1,1,0,0,1,2,2,4,1,85,1
1210,1210,0,8,10,2,2,1,0,1,0,1,0,1210,1,1,1,0,1,1,2,4,3,766,0
1211,1211,2,12,11,2,0,0,0,0,1,1,0,1211,1,1,0,2,1,1,2,4,2,1058,0
1212,1212,2,8,3,1,2,0,0,0,2,1,2,1212,1,1,1,1,1,2,2,4,3,202,0
1213,1213,0,10,11,2,2,0,0,0,2,1,0,1213,1,1,0,1,1,0,2,4,2,970,0
1214,1214,0,13,11,2,2,0,0,1,1,2,2,1214,1,1,1,1,1,0,2,4,3,1083,0
1215,1215,1,11,11,2,2,0,0,2,0,2,0,1215,1,1,0,1,1,0,2,4,1,1014,0
1216,1216,0,12,10,2,2,1,0,2,2,0,0,1216,1,1,1,2,1,1,2,4,1,1014,0
1217,1217,0,14,3,1,0,0,0,1,1,0,0,1217,1,1,0,1,1,1,2,4,1,676,0
1218,1218,0,11,11,2,2,0,0,0,1,1,2,1218,1,1,1,0,1,1,2,4,2,1014,0
1219,1219,1,11,11,2,2,0,0,1,1,0,0,1219,1,1,0,1,1,0,2,4,2,1014,0
1220,1220,0,9,11,2,2,0,0,0,2,0,1,1220,1,1,1,0,1,2,2,4,0,922,0
1221,1221,0,1,11,2,2,1,1,0,2,0,2,1221,1,1,0,0,1,0,2,4,1,261,0
1222,1222,2,4,11,2,2,0,0,1,0,1,0,1222,1,1,1,1,1,0,2,4,3,506,0
1223,1223,0,7,11,2,2,0,0,0,0,1,1,1223,1,1,0,1,1,2,2,4,3,766,0
1224,1224,1,3,11,2,2,0,0,0,2,2,2,1224,1,1,1,0,1,1,2,4,2,419,1
1225,1225,0,4,11,2,2,0,0,1,0,1,2,1225,1,1,0,1,1,0,2,4,3,506,0
1226,1226,2,3,11,2,2,0,0,0,0,0,1,1226,1,1,1,0,1,2,2,4,1,419,0
1227,1227,2,14,11,2,2,1,1,1,0,0,2,1227,1,1,0,1,1,2,2,4,2,1094,0
1228,1228,0,4,11,2,2,0,0,1,2,2,0,1228,1,1,1,1,1,0,2,4,3,506,0
1229,1229,0,4,11,2,2,0,0,1,0,0,0,1229,1,1,0,1,1,0,2,4,2,506,1
1230,1230,0,8,11,1,0,1,0,0,1,2,0,1230,1,1,1,1,1,2,2,4,3,856,0
1231,1231,2,3,11,2,2,0,0,2,0,1,0,1231,1,1,0,2,1,1,2,4,3,419,0
1232,1232,0,14,10,1,2,0,0,2,1,0,0,1232,1,1,1,1,1,1,2,4,1,1083,0
1233,1233,0,2,10,1,2,0,0,0,2,0,1,1233,1,1,0,1,1,0,2,4,3,261,0
1234,1234,2,11,10,2,2,0,0,1,1,1,2,1234,1,1,1,0,1,1,2,4,3,970,1
1235,1235,1,6,11,2,2,0,1,2,1,2,2,1235,1,1,0,0,1,2,2,4,3,676,1
1236,1236,1,13,11,2,2,0,0,1,0,1,1,1236,1,1,1,1,1,1,2,4,3,1083,0
1237,1237,2,0,11,2,2,0,0,2,1,2,0,1237,1,1,0,1,1,1,2,4,3,202,0
1238,1238,0,10,11,2,0,0,0,1,0,0,1,1238,1,1,1,1,1,0,2,4,0,970,0
1239,1239,0,0,11,2,2,0,0,0,0,1,0,1239,1,1,0,1,1,1,2,4,0,202,0
1240,1240,2,3,11,2,0,0,0,0,2,2,1,1240,1,1,1,1,1,2,2,4,2,419,0
1241,1241,2,11,11,2,2,0,0,1,2,1,0,1241,1,1,0,1,1,1,2,4,2,1014,1
1242,1242,0,3,10,2,2,0,0,0,2,1,0,1242,1,1,1,1,1,0,2,4,1,320,0
1243,1243,0,14,10,2,1,0,0,2,0,0,1,1243,1,1,0,0,1,0,2,4,2,1083,0
1244,1244,0,7,11,1,0,0,0,2,2,2,2,1244,1,1,1,1,1,1,2,4,2,766,0
1245,1245,0,7,11,2,2,0,0,1,0,1,0,1245,1,1,0,1,1,0,2,4,1,766,0
1246,1246,2,6,11,2,0,0,0,0,2,2,0,1246,1,1,1,1,1,1,2,4,2,676,0
1247,1247,0,9,10,1,2,1,2,2,1,1,2,1247,1,1,0,1,1,0,2,4,3,856,0
1248,1248,2,13,12,2,0,0,0,2,0,1,0,1248,1,1,1,0,1,0,2,4,2,1094,1
1249,1249,0,0,11,2,2,0,0,1,1,1,1,1249,1,1,0,1,1,2,2,4,0,202,0
1250,1250,0,3,7,2,0,0,0,2,1,0,1,1250,1,1,1,1,2,0,2,4,0,145,0
1251,1251,0,5,11,2,2,1,0,2,1,0,0,1251,1,1,0,1,2,2,2,4,1,580,0
1252,1252,1,7,11,2,2,0,0,1,0,1,0,1252,1,1,1,1,2,2,2,4,1,766,0
1253,1253,2,6,11,2,0,0,0,0,2,2,0,1253,1,1,0,1,2,2,2,4,3,676,1
1254,1254,0,3,5,2,0,0,1,2,1,0,1,1254,1,1,1,0,2,1,2,4,3,85,0
1255,1255,0,5,11,1,0,0,0,0,1,1,2,1255,1,1,0,1,2,2,2,4,2,580,0
1256,1256,1,12,9,2,0,0,0,0,1,2,0,1256,1,1,1,0,2,0,2,4,1,970,1
1257,1257,2,5,11,2,2,0,0,2,2,1,2,1257,1,1,0,1,2,1,2,4,0,580,0
1258,1258,1,6,11,2,2,1,0,0,0,1,0,1258,1,1,1,1,2,2,2,4,2,676,0
1259,1259,1,6,11,2,2,0,1,0,0,0,1,1259,1,1,0,0,2,1,2,4,0,676,0
1260,1260,2,9,10,1,0,0,0,2,1,1,1,1260,1,1,1,1,2,2,0,4,3,856,1
1261,1261,0,4,11,2,2,0,0,0,1,2,2,1261,1,1,0,1,2,0,0,4,1,506,0
1262,1262,0,3,10,2,2,0,0,0,1,1,2,1262,1,1,1,1,2,1,0,4,0,320,0
1263,1263,1,1,11,2,0,0,0,0,0,2,0,1263,1,1,0,1,2,2,0,4,3,261,0
1264,1264,0,2,11,2,2,0,1,0,0,0,0,1264,1,1,1,1,2,1,0,4,1,320,1
1265,1265,2,3,11,1,2,0,0,1,2,2,0,1265,1,1,0,0,2,1,0,4,1,419,0
1266,1266,1,1,11,1,0,0,0,2,0,2,1,1266,1,1,1,1,2,1,0,4,2,261,0
1267,1267,2,3,11,2,2,1,0,0,0,1,1,1267,1,1,0,1,2,1,0,4,1,419,0
1268,1268,0,14,11,2,2,0,0,0,0,1,0,1268,1,1,1,0,2,0,0,4,3,1094,0
1269,1269,2,11,11,2,2,0,0,1,2,0,0,1269,1,1,0,1,2,0,0,4,2,1014,1
1270,1270,1,6,10,2,2,1,0,0,0,2,1,1270,1,1,1,1,2,1,0,4,2,580,1
1271,1271,2,6,9,2,0,0,0,0,0,0,1,1271,1,1,0,1,2,2,0,4,0,506,0
1272,1272,0,5,11,2,1,0,0,2,2,1,0,1272,1,1,1,1,2,0,0,4,2,580,0
1273,1273,2,9,11,2,2,0,0,1,1,2,2,1273,1,1,0,1,2,2,0,4,2,922,1
1274,1274,2,10,11,2,2,0,1,1,0,1,1,1274,1,1,1,2,2,0,0,4,1,970,0
1275,1275,2,5,11,2,2,0,0,2,0,0,2,1275,1,1,0,1,2,2,0,4,2,580,0
1276,1276,1,6,11,2,2,0,0,2,2,0,0,1276,1,1,1,1,2,0,0,4,1,676,0
1277,1277,2,11,7,2,2,0,0,1,2,1,0,1277,1,1,0,1,2,2,0,4,3,766,0
1278,1278,0,5,10,2,1,0,0,1,0,1,0,1278,1,1,1,1,2,2,0,4,2,506,0
1279,1279,2,8,11,2,2,0,0,0,0,1,0,1279,1,1,0,2,2,1,0,4,0,856,0
1280,1280,0,4,11,2,2,0,0,2,1,0,1,1280,1,1,1,1,2,0,0,4,3,506,0
1281,1281,1,10,11,1,2,0,0,1,0,2,0,1281,1,1,0,1,2,0,0,4,3,970,0
1282,1282,0,11,11,2,2,0,0,0,0,2,0,1282,1,1,1,1,2,0,0,4,1,1014,0
1283,1283,0,11,11,2,0,0,0,2,1,2,0,1283,1,1,0,1,2,2,0,4,1,1014,0
1284,1284,0,7,11,2,0,0,0,0,0,0,0,1284,1,1,1,0,2,0,0,4,3,766,0
1285,1285,2,13,7,2,0,0,0,0,0,0,1,1285,1,1,0,1,2,0,0,4,3,922,0
1286,1286,2,2,11,2,2,0,0,0,0,0,2,1286,1,1,1,1,2,2,0,4,1,320,1
1287,1287,2,10,11,2,0,0,0,0,1,2,2,1287,1,1,0,1,2,0,0,4,1,970,0
1288,1288,0,14,11,2,0,0,0,1,1,2,2,1288,1,1,1,0,2,1,0,4,1,1094,1
1289,1289,0,8,11,2,0,1,0,2,1,0,0,1289,1,1,0,1,2,0,0,4,1,856,0
1290,1290,0,3,11,2,0,0,0,0,1,1,1,1290,1,1,1,1,2,2,0,4,2,419,0
1291,1291,1,5,4,2,2,0,0,1,0,1,0,1291,1,1,0,1,2,0,0,4,0,107,0
1292,1292,2,12,11,2,2,0,0,1,2,1,2,1292,1,1,1,0,2,2,0,4,0,1058,0
1293,1293,1,5,11,1,2,0,0,1,0,0,2,1293,1,1,0,0,2,1,0,4,3,580,1
1294,1294,0,9,11,2,0,1,0,1,1,1,2,1294,1,1,1,1,2,1,0,4,2,922,0
1295,1295,2,14,11,2,0,0,0,0,0,0,0,1295,1,1,0,1,2,0,0,4,0,1094,0
1296,1296,2,0,11,2,2,1,0,1,0,0,0,1296,1,1,1,1,2,2,0,4,1,202,0
1297,1297,2,10,11,2,2,0,1,1,2,2,0,1297,1,1,0,0,2,1,0,4,0,970,1
1298,1298,0,8,11,2,0,0,0,0,0,2,0,1298,1,1,1,1,2,1,0,4,0,856,0
1299,1299,1,2,10,1,0,1,0,1,1,0,2,1299,1,1,0,2,2,0,0,4,1,261,0
1300,1300,1,6,11,2,2,0,0,1,2,0,1,1300,6,4,1,1,2,0,0,4,3,676,0
1301,1301,0,9,11,2,0,0,0,0,0,0,0,1301,6,4,0,1,2,0,0,4,1,922,0
1302,1302,0,10,11,2,2,0,0,0,1,2,1,1302,6,4,1,2,2,2,0,4,0,970,0
1303,1303,0,7,11,2,2,0,0,0,0,0,1,1303,6,4,0,0,2,1,0,4,3,766,0
1304,1304,1,0,9,2,0,0,0,0,2,2,0,1304,6,4,1,1,2,0,0,4,2,107,1
1305,1305,2,14,11,2,2,0,0,1,0,0,0,1305,6,4,0,1,2,0,0,4,3,1094,0
1306,1306,0,0,11,2,2,0,0,0,1,2,0,1306,6,4,1,1,2,2,0,4,0,202,0
1307,1307,0,5,11,2,1,0,0,2,0,0,0,1307,6,4,0,1,2,1,0,4,2,580,0
1308,1308,0,9,11,2,2,0,0,1,0,0,2,1308,6,4,1,1,2,0,0,4,2,922,0
1309,1309,1,14,11,2,2,0,0,1,2,0,1,1309,6,4,0,1,2,1,0,4,3,1094,0
1310,1310,2,8,3,2,0,1,0,0,2,0,1,1310,6,4,1,1,2,0,0,4,2,202,0
1311,1311,0,6,8,2,0,0,0,1,0,1,2,1311,6,4,0,1,2,2,0,4,3,419,0
1312,1312,2,4,11,2,2,0,0,1,0,0,1,1312,6,4,1,1,2,0,0,4,0,506,0
1313,1313,2,10,5,2,2,0,0,2,0,1,0,1313,6,4,0,0,2,1,0,4,2,506,0
1314,1314,2,13,11,2,2,0,0,1,0,2,0,1314,6,4,1,2,2,0,0,4,0,1083,0
1315,1315,1,1,11,2,2,0,0,0,2,1,0,1315,6,4,0,1,2,0,0,4,2,261,0
1316,1316,0,3,11,2,0,0,0,0,0,0,0,1316,6,4,1,1,2,2,0,4,2,419,0
1317,1317,0,13,11,2,2,0,0,0,1,2,0,1317,6,4,0,1,2,0,0,4,2,1083,0
1318,1318,0,13,10,2,0,0,0,1,0,0,1,1318,6,4,1,1,2,1,0,4,2,1058,0
1319,1319,2,9,11,2,0,1,0,2,1,2,1,1319,6,4,0,0,2,0,0,4,1,922,1
1320,1320,1,6,11,2,1,0,0,0,2,1,0,1320,6,4,1,1,2,0,0,4,3,676,1
1321,1321,0,8,11,2,2,0,0,1,1,0,2,1321,6,4,0,1,2,1,0,4,2,856,0
1322,1322,0,13,11,2,2,0,1,0,1,1,2,1322,6,4,1,1,2,1,0,4,0,1083,0
1323,1323,0,7,11,2,0,0,0,0,1,0,1,1323,6,4,0,0,2,2,0,4,1,766,0
1324,1324,2,6,11,2,0,0,0,0,1,2,0,1324,6,4,1,2,2,0,0,4,2,676,0
1325,1325,2,1,11,2,0,0,0,2,2,1,1,1325,6,4,0,0,2,1,0,4,2,261,0
1326,1326,1,0,10,1,2,0,0,0,0,0,0,1326,6,4,1,1,2,1,0,4,0,145,0
1327,1327,2,11,11,2,0,0,0,0,0,0,1,1327,6,4,0,2,2,2,0,4,0,1014,0
1328,1328,0,6,11,2,2,0,0,1,2,0,0,1328,6,4,1,0,2,0,0,4,3,676,1
1329,1329,0,1,11,1,0,1,0,2,2,2,1,1329,6,4,0,1,2,1,0,4,2,261,0
1330,1330,2,12,11,0,2,1,0,2,0,2,0,1330,6,4,1,1,2,0,0,4,2,1058,1
1331,1331,0,7,11,2,2,0,0,2,0,1,0,1331,6,4,0,1,2,1,0,4,0,766,0
1332,1332,2,12,11,2,2,0,0,1,0,2,2,1332,6,4,1,1,2,0,0,4,0,1058,0
1333,1333,2,10,11,2,2,0,1,1,1,1,2,1333,6,4,0,0,2,1,0,4,3,970,1
1334,1334,0,10,11,2,0,0,0,2,0,1,0,1334,6,4,1,1,2,0,0,4,0,970,0
1335,1335,2,13,11,2,2,1,0,2,1,2,0,1335,6,4,0,1,2,0,0,4,2,1083,1
1336,1336,0,1,10,2,2,0,0,0,0,1,1,1336,6,4,1,0,2,2,0,4,3,202,0
1337,1337,2,3,11,2,2,0,0,1,1,0,2,1337,6,4,0,2,2,1,0,4,2,419,0
1338,1338,0,8,11,1,2,0,0,0,0,0,2,1338,6,4,1,1,2,1,0,4,0,856,0
1339,1339,0,5,9,2,2,0,0,0,2,2,0,1339,6,4,0,1,2,1,0,4,0,419,1
1340,1340,1,10,11,2,0,0,0,1,2,0,0,1340,6,4,1,1,2,2,0,4,2,970,0
1341,1341,0,5,11,2,2,0,0,0,2,2,0,1341,6,4,0,1,2,2,0,4,0,580,0
1342,1342,2,12,11,3,0,0,0,0,0,0,1,1342,6,4,1,2,2,1,0,4,2,1058,0
1343,1343,2,6,11,2,2,1,0,2,2,1,1,1343,6,4,0,1,2,2,0,4,3,676,0
1344,1344,0,8,11,2,0,0,0,1,0,1,0,1344,6,4,1,0,2,2,0,4,2,856,0
1345,1345,0,11,11,2,2,0,0,2,0,0,2,1345,6,4,0,1,2,2,0,4,2,1014,0
1346,1346,2,9,11,0,2,0,0,2,2,0,2,1346,6,4,1,1,2,1,0,4,2,922,0
1347,1347,2,3,10,2,2,0,0,0,0,2,0,1347,6,4,0,2,2,2,0,4,0,320,0
1348,1348,0,5,11,2,0,0,0,1,0,0,0,1348,6,4,1,1,2,0,0,4,2,580,0
1349,1349,1,8,11,2,2,1,2,1,0,1,2,1349,6,4,0,0,2,2,0,4,2,856,0
1350,1350,0,14,11,2,0,0,0,0,2,2,1,1350,6,4,1,1,2,2,0,4,0,1094,0
1351,1351,2,6,11,2,1,0,0,2,1,2,2,1351,6,4,0,1,2,0,0,4,2,676,0
1352,1352,2,9,10,1,2,0,0,0,1,0,1,1352,6,4,1,0,2,0,0,4,0,856,0
1353,1353,0,1,11,2,1,1,0,1,0,2,0,1353,6,4,0,2,2,2,0,4,3,261,0
1354,1354,1,5,8,2,2,0,0,2,1,0,0,1354,6,4,1,0,2,2,0,4,3,320,0
1355,1355,2,8,11,2,0,2,0,2,0,1,0,1355,6,4,0,1,2,2,0,4,1,856,1
1356,1356,0,0,11,2,2,0,0,0,1,2,0,1356,6,4,1,1,2,0,0,4,1,202,1
1357,1357,2,13,9,2,2,2,0,1,0,0,0,1357,6,4,0,1,2,0,0,4,3,1014,1
1358,1358,1,3,11,2,0,0,0,0,2,0,1,1358,6,4,1,0,2,1,0,4,3,419,0
1359,1359,2,8,10,2,0,0,0,1,0,1,2,1359,6,4,0,0,2,1,0,4,3,766,0
1360,1360,1,10,9,2,2,0,0,2,1,2,0,1360,6,4,1,1,2,2,0,4,3,856,0
1361,1361,1,2,11,2,2,0,1,0,1,2,1,1361,6,4,0,1,2,2,0,4,2,320,0
1362,1362,1,1,9,2,2,0,0,1,0,2,2,1362,6,4,1,2,2,1,0,4,1,145,0
1363,1363,1,7,11,2,0,0,0,0,1,1,2,1363,6,4,0,1,2,2,0,4,0,766,1
1364,1364,2,4,11,2,2,0,0,1,0,1,2,1364,6,4,1,2,2,1,0,4,1,506,0
1365,1365,1,8,11,2,0,0,0,0,0,0,0,1365,6,4,0,1,2,1,0,4,3,856,0
1366,1366,1,7,11,1,2,0,0,2,2,2,1,1366,6,4,1,1,2,2,0,4,0,766,0
1367,1367,0,12,11,2,2,0,0,0,2,0,0,1367,6,4,0,1,2,2,0,4,2,1058,0
1368,1368,0,10,11,2,2,0,0,0,1,1,2,1368,6,4,1,1,2,2,0,4,1,970,0
1369,1369,0,7,4,2,2,0,1,1,2,2,1,1369,6,4,0,0,2,2,0,4,0,202,0
1370,1370,0,3,11,1,2,1,0,0,2,0,0,1370,6,4,1,1,2,0,0,4,0,419,0
1371,1371,1,6,11,2,2,0,0,0,0,1,0,1371,6,4,0,1,2,0,0,4,1,676,0
1372,1372,0,3,11,2,2,1,1,0,2,0,2,1372,6,4,1,1,2,1,0,4,1,419,0
